Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1 CC(Oc1ccc(F)c(Cl)c1)C(=O)NCc1ccon1
Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1 CCOC(C)C(=O)Nc1cc(-c2ccccc2)on1
Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1 Cc1cc(CNC(=O)C(C)c2csc(Cl)c2)no1
Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1 Cc1cc(CNC(=O)Nc2cccc(F)c2C)no1
Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1 Cc1ccn2c(=O)c(C(=O)NCC3CC(C)OC(C)C3)cnc2c1
Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1 CN(C)c1ccc(CNc2ncc(C(F)(F)F)cn2)c[nH+]1
Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1 O=C(Nc1n[n-]c(C(F)(F)F)n1)c1cccc(Br)c1
Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1 COc1cc(OC)c(NC(=O)c2cnc(C)n(C)c2=O)cc1F
Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1 Cc1ccn2c(=O)c(C(=O)NCC3(C4CC4)CCC3)cnc2c1
CN(Cc1ccncc1)C(=O)c1ccc(I)cc1 COc1ccc(NC(=O)N(C)Cc2ccncc2)c(F)c1
CN(Cc1ccncc1)C(=O)c1ccc(I)cc1 O=C(c1ccc(O)c(O)c1)N(Cc1ccoc1)CC1COCCO1
CN(Cc1ccncc1)C(=O)c1ccc(I)cc1 Cc1ccc(C(=O)N(C)CC(=O)Nc2cccc(Cl)c2C)cc1
CN(Cc1ccncc1)C(=O)c1ccc(I)cc1 CN(Cc1ccncc1)C(=O)c1cc(C(N)=O)cs1
CN(Cc1ccncc1)C(=O)c1ccc(I)cc1 CC(=O)Nc1ccc(C(=O)N(C)Cc2ccncc2)cc1
COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1 Cc1nc2cc(NC(C)C)ccc2n1CC(=O)NC1CC1
COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1 COc1ccccc1N1CCN(C(=O)NC2CCC(SC)C2)CC1
COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1 Cc1ccc(NC(=O)Cn2ncccc2=O)c(Br)c1
COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1 CCCn1nc(NCc2ccc(Cl)cc2)ccc1=O
COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1 COc1cccc(-c2nnn(CC(=O)NC3CC3)n2)c1
COC(=O)Cn1nc(C)c(CNc2ncnc3sccc23)c1C CC(=O)Nc1ccccc1CNC(=O)c1ccccc1F
COC(=O)Cn1nc(C)c(CNc2ncnc3sccc23)c1C Cc1nn(C)c(C)c1CNc1cccc2c1OCCO2
COC(=O)Cn1nc(C)c(CNc2ncnc3sccc23)c1C Cc1nn(CC(=O)NC2CC2)c(C)c1Cl
COC(=O)Cn1nc(C)c(CNc2ncnc3sccc23)c1C Cc1nn(CC(=O)Nc2ccc(Cl)cc2F)c(C)c1Cl
COC(=O)Cn1nc(C)c(CNc2ncnc3sccc23)c1C CC(CNc1ncnc2sccc12)CC1(C)OCCO1
C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1 CCOC(=O)Nc1ccc(OCc2cccc(F)c2)cc1
C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1 COc1ccc(NC(=O)c2ccccc2F)cc1NC(C)=O
C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1 Cc1nc(C)c(CC(=O)Nc2ccc(F)c(N(C)C)c2)s1
C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1 CC(NC(=O)N(C)c1cccc(F)c1F)c1ccccc1
C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1 CC(=O)Nc1ccc(F)c(NC(=O)c2ccncc2Cl)c1
c1cnn(CC2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1 O=C(CCc1ccc2c(c1)OCO2)N1CCc2[nH]ncc2C1
c1cnn(CC2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1 Oc1c(Br)cccc1CN1CCOC(Cn2cccn2)C1
c1cnn(CC2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1 Cc1nc(CC(=O)NC(C)c2ccc3c(c2)OCO3)cs1
c1cnn(CC2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1 COc1ccc2c(c1)CC(C)C2NC(=O)CCn1cccn1
c1cnn(CC2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1 CN(C)c1ccc(NC(=O)COc2ccc3c(c2)OCO3)cc1
COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1 COc1ccc(C(=O)NC(C)c2ccccc2F)cc1
COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1 CC(C)Oc1ccccc1NC(=O)c1cnccn1
COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1 COC(C)C(=O)Nc1cc(C)ccc1Oc1ccccc1
COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1 COc1cc(C(=O)Nc2ccccc2C)ccn1
COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1 O=C(Nc1ccccc1OC(F)F)n1cnc(Br)n1
CCCc1nnc(NC(=O)NNc2ccccc2Cl)s1 CCCc1nnc(NC(=O)c2ccc(Br)s2)s1
CCCc1nnc(NC(=O)NNc2ccccc2Cl)s1 CCc1csc(NC(=O)Nc2ccccc2Cl)n1
CCCc1nnc(NC(=O)NNc2ccccc2Cl)s1 COc1ncc(NC(=O)Nc2ccccc2Cl)cn1
CCCc1nnc(NC(=O)NNc2ccccc2Cl)s1 CCCc1nnc(NC(=O)c2ccncc2Cl)s1
CCCc1nnc(NC(=O)NNc2ccccc2Cl)s1 CN(CC(=O)NCc1ccccc1Cl)c1ccccc1
COC(=O)c1ccc(CNc2ccn(C)n2)[nH]1 CNC(=O)c1ccc(CN(C)C(=O)c2sc(C)nc2C)[nH]1
COC(=O)c1ccc(CNc2ccn(C)n2)[nH]1 Cc1c(Cl)cccc1NC(=O)CNc1ccn(C)n1
COC(=O)c1ccc(CNc2ccn(C)n2)[nH]1 O=C(NC1CC1)c1ccc(CN2CCC3SC=CC3C2)[nH]1
COC(=O)c1ccc(CNc2ccn(C)n2)[nH]1 CNC(=O)CC(C)(C)NC(=O)c1cc(C(F)(F)F)cn1C
COC(=O)c1ccc(CNc2ccn(C)n2)[nH]1 CC1CCc2nc(CNc3ccn(C)n3)sc2C1
N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2 N#Cc1ccc(NC(=O)CN2CCCc3ccc(F)cc32)cc1
N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2 COc1c(Cl)cccc1C(=O)n1ccc2c(C#N)c(C#N)ccc21
N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2 N#Cc1ccc2c(c1C#N)N(Cc1cc(Cl)ccc1F)CCO2
N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2 Cc1ccc(CNC(=O)Cc2c(C#N)c(Cl)c(C#N)c(C#N)c2C#N)cc1
N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2 N#Cc1ccc2c(cc3n2CCN(CCc2ccccc2)C3)c1C#N
Oc1ccc(C[NH2+]CC2CCCCC2CCl)cc1 N#CCOc1ccc(C[NH2+]CC2CCCCC2)cc1F
Oc1ccc(C[NH2+]CC2CCCCC2CCl)cc1 Oc1ccc(C[NH2+]Cc2ccc(Cl)cc2Cl)cc1
Oc1ccc(C[NH2+]CC2CCCCC2CCl)cc1 COc1ccc(F)cc1C[NH2+]CC1CCCCC1
Oc1ccc(C[NH2+]CC2CCCCC2CCl)cc1 N#Cc1ccsc1C[NH2+]Cc1ccc(O)cc1Cl
Oc1ccc(C[NH2+]CC2CCCCC2CCl)cc1 c1cc(N2CCOCC2)ccc1C[NH2+]CC1CCCCC1
CCCC1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O CCCC(=O)Nc1ccccc1N1CCOC(C)C1
CCCC1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O COc1ccc(NC(=O)CN2C(=O)CCc3ccccc32)cc1
CCCC1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O CCC1CN(C(=O)C(C)c2ccccc2)CCNC1=O
CCCC1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O CCCCC1NC(=O)c2ccccc2N(Cc2ccccc2)C1=O
CCCC1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O COC(C)C(=O)Nc1cc(C)ccc1Oc1ccccc1
CC(C)C(C)[NH+]1Cc2cccc(NCc3cc(=O)n4ccsc4[nH+]3)c2C1 CC(C)C(C)[NH+]1CCC(c2nnc(-c3ccccc3)o2)C1
CC(C)C(C)[NH+]1Cc2cccc(NCc3cc(=O)n4ccsc4[nH+]3)c2C1 Cc1nc(C)c(C(=O)Nc2ccc3c(c2)C[NH+](C(C)C(C)C)C3)o1
CC(C)C(C)[NH+]1Cc2cccc(NCc3cc(=O)n4ccsc4[nH+]3)c2C1 O=C(CC1CCCO1)NCc1cc2c(cc1Cl)OCCO2
CC(C)C(C)[NH+]1Cc2cccc(NCc3cc(=O)n4ccsc4[nH+]3)c2C1 Cc1cc(C(=O)N(C)C2CC[NH+](C(C)C(C)C)CC2)c(C)o1
CC(C)C(C)[NH+]1Cc2cccc(NCc3cc(=O)n4ccsc4[nH+]3)c2C1 CC(C)C(C)[NH+]1Cc2ccc(Nc3ncccn3)cc2C1
CC1(C)C(=O)N(CC2(CC(N)=S)CC2)S1(=O)=O Cc1cccc(NC(=O)CS(=O)(=O)C(C)C)c1
CC1(C)C(=O)N(CC2(CC(N)=S)CC2)S1(=O)=O CC(=O)NC(Cn1nc(C)cc1C)C(C)(C)c1ccccc1
CC1(C)C(=O)N(CC2(CC(N)=S)CC2)S1(=O)=O CC(C)C(CN1CCOCC1)NC(=O)c1ccc(Br)cc1
CC1(C)C(=O)N(CC2(CC(N)=S)CC2)S1(=O)=O CC(C)S(=O)(=O)Nc1ccccc1C(=O)N1CCCC1
CC1(C)C(=O)N(CC2(CC(N)=S)CC2)S1(=O)=O NC(=O)CC1(Cn2ncc3ccccc3c2=O)CC1
CS(=O)(=O)C1OC1c1ccc(Cl)cc1Cl CC([NH2+]Cc1ccc(S(C)(=O)=O)cc1)c1cccc(F)c1
CS(=O)(=O)C1OC1c1ccc(Cl)cc1Cl O=C(C[NH+]1CCCC1)N1CCNC1c1ccc(Cl)cc1Cl
CS(=O)(=O)C1OC1c1ccc(Cl)cc1Cl C[NH2+]C1COCC1C(=O)N1CCSCC1c1ccc(Cl)cc1
CS(=O)(=O)C1OC1c1ccc(Cl)cc1Cl O=C([O-])C1CSCC(c2ccc(-c3ccccc3Cl)o2)N1
CS(=O)(=O)C1OC1c1ccc(Cl)cc1Cl CS(=O)(=O)c1ccc(C[NH2+]Cc2ccccc2Cl)cc1
CCCc1ccc(C(=O)NC(C)c2cccc(S(=O)(=O)NC)c2)cc1 CCC(C)NC(=O)c1cc(-c2ccc(F)cc2)oc1C
CCCc1ccc(C(=O)NC(C)c2cccc(S(=O)(=O)NC)c2)cc1 CC(NC(=O)c1ccc(N(C)C)cc1)c1ccc(F)cc1
CCCc1ccc(C(=O)NC(C)c2cccc(S(=O)(=O)NC)c2)cc1 CNS(=O)(=O)c1cccc(C(C)NC(=O)c2cccc(C)c2C)c1
CCCc1ccc(C(=O)NC(C)c2cccc(S(=O)(=O)NC)c2)cc1 Cc1ccc(C(C)NC(=O)c2cccc(C#N)c2)cc1C
CCCc1ccc(C(=O)NC(C)c2cccc(S(=O)(=O)NC)c2)cc1 CC(C)c1cccc(NS(=O)(=O)c2cccc(F)c2)c1
CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1 CC(c1ccc(Cl)cc1)N(C)C(=O)CNC1(C#N)CCCCC1
CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1 O=C(NCC1CCCO1)c1nc2cc(Cl)ccc2o1
CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1 CN(C(=O)NC1(c2ccccc2)CCC1)C1(C#N)CCC1
CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1 CN(CC(C)(C)O)C(=O)CSc1ccc(Cl)cc1
CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1 CC(c1ccccc1)N(C)C(=O)CC(O)c1cccc(Cl)c1
O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl O=C(CNc1ncnc2ccc(Br)cc12)N1CCCCC1
O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl Cc1cc(OCC(=O)Nc2ccccc2Cl)no1
O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl Cc1nc(N)cc(OCC(=O)COc2ncnc(N3CCCCC3)c2F)n1
O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl CC(C)(C)NC(=O)CNc1ncnc2ccc(Br)cc12
O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl Cc1cc(OCC(=O)Nc2ccccc2Cl)no1
COc1cccc(CN2CC=CCC(C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1 COc1cccc(CNC(=O)C2CC(=O)N(C(C)(C)C)C2)c1
COc1cccc(CN2CC=CCC(C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1 Cc1ccc(C[NH+]2CCC(CN3CCOCC3)CC2)cc1F
COc1cccc(CN2CC=CCC(C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1 COc1cccc(CNC(=O)c2cc(C)cc(C)c2)c1
COc1cccc(CN2CC=CCC(C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1 COc1cccc(C[NH+]2CCC(c3cccs3)CC2)c1
COc1cccc(CN2CC=CCC(C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1 COc1cccc(CNC(=O)c2ccccc2OC)c1
N#CCCCCNC(=O)NC(c1ccccc1F)C1CCCC1 CC(NC(=O)c1cn(C)nc1-c1ccccc1F)C1CCC1
N#CCCCCNC(=O)NC(c1ccccc1F)C1CCCC1 O=C(NC(c1ccccc1F)C1CCCC1)C1=CCCCO1
N#CCCCCNC(=O)NC(c1ccccc1F)C1CCCC1 N#CCCCNC(=O)C(c1ccccc1)c1ccccc1
N#CCCCCNC(=O)NC(c1ccccc1F)C1CCCC1 Cc1ccc(C(=O)NCCc2ccccc2F)s1
N#CCCCCNC(=O)NC(c1ccccc1F)C1CCCC1 CC(NC(=O)c1cc(-c2ccccc2F)on1)C1CCC1
N#CC1=C(N)OC2=C(C(=O)CCC2)C1C1CC=CCC1 O=C(CC1CCCC1)NC1=CC(C2=CCCCC2)C2=C(CCCC2=O)O1
N#CC1=C(N)OC2=C(C(=O)CCC2)C1C1CC=CCC1 CCn1ncc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)c1C
N#CC1=C(N)OC2=C(C(=O)CCC2)C1C1CC=CCC1 CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1ccsc1
N#CC1=C(N)OC2=C(C(=O)CCC2)C1C1CC=CCC1 COc1ccc(C2=C(C#N)C(N)C3=C(CCCC3=O)O2)cc1
N#CC1=C(N)OC2=C(C(=O)CCC2)C1C1CC=CCC1 N#CC1=C2c3ccccc3C(=O)NC2CCC1Br
CC1CCCCC1=NNC(=O)CCC(=O)Nc1ccccc1Br Cc1noc(C)c1CC(=O)Nc1ccccc1Br
CC1CCCCC1=NNC(=O)CCC(=O)Nc1ccccc1Br CC1CCCCC1=NC(=O)CS(=O)(=O)c1ccccc1O
CC1CCCCC1=NNC(=O)CCC(=O)Nc1ccccc1Br CC1CCN(C(=O)CCC(=O)Nc2ccccc2F)C(C)C1
CC1CCCCC1=NNC(=O)CCC(=O)Nc1ccccc1Br Cc1cccc(NC(=O)CCC(=O)Nc2ccc(Cl)cc2)n1
CC1CCCCC1=NNC(=O)CCC(=O)Nc1ccccc1Br COc1ccc(CC(=O)Nc2ccccc2Br)cc1
O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1 O=C(NCC(=O)N1CCc2cc(F)ccc2C1)c1ccccc1F
O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1 COc1cccc(NC(C)C(=O)N2CCc3c(F)ccc(F)c3C2)c1
O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1 O=C(Nc1cccc(C(=O)N2CCCCC2)c1)c1ccccc1F
O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1 Cc1ccc(CC(=O)Nc2cccc(N3CCNC3=O)c2)cc1
O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1 O=C(NCC(=O)N1CCc2cc(F)ccc2C1)c1cccs1
CC(c1ccc(S(C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1 Cc1n[nH]cc1CC(=O)N(C)C(C)c1ccc(S(C)=O)cc1
CC(c1ccc(S(C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1 CCC(C)N(C)C(=O)c1cc2cccc(F)c2o1
CC(c1ccc(S(C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1 CC(NC(=O)Nc1ccccc1F)c1ccc(S(C)=O)cc1
CC(c1ccc(S(C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1 CNC(=O)C(C)CN(C)C(=O)c1cc2cccc(F)c2o1
CC(c1ccc(S(C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1 CNC(=O)C(C)CN(C)C(=O)c1cc2cccc(F)c2o1
COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1 COc1ccc(N2CCN(C(=O)C(O)c3ccccc3)CC2)cc1
COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1 Cc1ccc(C(=O)N2CCN(C(=O)c3cccc(O)c3)CC2)cc1C
COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1 Cc1ccc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)cc1C
COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1 Cc1ccc(OCC(=O)Nc2cccc(F)c2C)cc1
COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1 O=C(NCC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1
CC(c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1 CC([NH3+])CS(=O)(=O)C(C)c1ccccc1F
CC(c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1 CNC(=O)C(C)S(=O)(=O)Cc1cccc(C(F)(F)F)c1
CC(c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1 CC(C(=O)NCC(C)[SH](=O)=O)c1ccccc1F
CC(c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1 CC(C(=O)Nc1ccccc1F)S(=O)(=O)c1cccc(C(F)(F)F)c1
CC(c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1 CC(c1ccccc1F)S(=O)(=O)CC(O)c1ccccc1Cl
CC[NH+]1CCC2(CC1)OCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1 CC[NH+]1CCC2C(C1)OC(=O)N2Cc1ccccc1F
CC[NH+]1CCC2(CC1)OCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1 CC1CC(NC(=O)c2ccc(F)cc2F)CN1c1ccccc1
CC[NH+]1CCC2(CC1)OCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1 CC(NC(=O)N1CC(C(=O)[O-])CC12CCC2)c1ccc(F)cc1
CC[NH+]1CCC2(CC1)OCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1 CC(C)(C)CC(=O)NC1CCN(C(=O)c2ccc(F)cc2)CC1
CC[NH+]1CCC2(CC1)OCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1 COC(C)(CCNC(=O)C1CCN(C(C)=O)C1)c1ccccc1
CCOCC1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1 CCOCC1CC[NH+](Cc2ccc(Cl)c(F)c2)C1
CCOCC1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1 CCOCC1CCC[NH+]1Cc1nc2ccccc2s1
CCOCC1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1 CCc1ccc(C2CCC[NH+]2Cc2noc(C)n2)o1
CCOCC1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1 c1ccc2sc(C[NH+]3CCCC3C3CCCCO3)nc2c1
CCOCC1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1 Cc1nc(C[NH+]2CCCC2c2ccc3c(c2)OCCO3)no1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCc4ccccc43)CC2)cc1C Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccccc3)CC2)cc1C
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCc4ccccc43)CC2)cc1C Cc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCc4ccccc43)CC2)cc1C Cc1ccc(C)c(S(=O)(=O)N2CCC(C(=O)N3CCCCC3)CC2)c1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCc4ccccc43)CC2)cc1C NC(=O)C1CCCN(S(=O)(=O)c2ccc(Cl)c(Cl)c2)C1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCc4ccccc43)CC2)cc1C O=C(CS(=O)(=O)c1ccc(O)cc1)N1CCCc2ccccc21
Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1 CCc1nc(NC(=O)Cc2ccc(F)cc2)sc1C
Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1 Cc1sc(NC(=O)C(C)(C)C)nc1-c1ccc(F)cc1
Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1 CN(C)c1cc(CNC(=O)Cc2ccc(F)cc2)cc[nH+]1
Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1 N#CCc1csc(NC(=O)Cc2ccc(F)cc2)n1
